"001004721744219","Frigorífico de 1 puerta Electrolux ERF4162AOW MultiFlow","Electrolux",,"849","A++","381","Blanco","59.5","185.9","66.8",,"Frigoríficos 1 puerta","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721744219____3__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721744219____3__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721744219____3__1200x1200.jpg"
"001004721319392","Frigorífico de 2 puertas Bosch KDE33AI40 con Ventilation Power System","Bosch",,"830","A+++","226","Acero antihuellas","60","176","65","A+++, altura 176 cm, acero antihuellas.","Frigoríficos 2 puertas","//sgfm.elcorteingles.es/SGFM/19/39/2/04721319392/04721319392000l01011.jpg","//sgfm.elcorteingles.es/SGFM/19/39/2/04721319392/04721319392000g01011.jpg",
"001004721415380","Frigorífico de 1 puerta Zanussi ZRA25600WA con frío estático","Zanussi",,"439","A+",,"Blanco","55","125","61.2","A+, altura 125 cm, blanco.","Frigoríficos 1 puerta","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201502/05/00104721415380____2__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201502/05/00104721415380____2__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201502/05/00104721415380____2__1200x1200.jpg"
"001004721417071","Frigorífico Side by Side Haier HTF-452DM7 con 4 puertas","Haier","1449","1299","A++","314","Acero inoxidable con tratamiento antihuellas","83.3","190","65.6","A++, altura 190 cm, acero inoxidable con tratamiento antihuellas.","Frigoríficos Side by Side","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201603/22/00104721417071____1__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201603/22/00104721417071____2__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201603/22/00104721417071____3__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201603/22/00104721417071____1__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201603/22/00104721417071____2__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201603/22/00104721417071____3__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201603/22/00104721417071____1__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201603/22/00104721417071____2__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201603/22/00104721417071____3__1200x1200.jpg"
"001004721739292","Frigorífico combi Zanussi ZRB38315XA con Air Flow","Zanussi",,"799","A++","265","Inox antihuellas","59.5","200","63","A++, altura 200 cm, inox antihuellas.","Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201404/22/00104721739292____1__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201404/22/00104721739292____1__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201404/22/00104721739292____1__1200x1200.jpg"
"001004721720409","Frigorífico combi Liebherr CN5113 No Frost","Liebherr","1379","1249","A+","327","Blanco","75","202","63","A+, altura 202 cm, blanco.","Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201201/27/00104721720409___P1_225x225.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201201/27/00104721720409___P1_600x600.jpg",
"001004721733394","Frigorífico combi Bosch KGN49AW22 No Frost","Bosch",,"1139","A+","307","Blanco","70","200","60","A+, altura 200 cm, blanco.","Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201204/23/00104721733394___P1_225x225.jpg://sgfm.elcorteingles.es/SGFM/dctm/NO_RENDER02/201204/23/00104721733394___S1_600x600.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201204/23/00104721733394___P1_600x600.jpg://sgfm.elcorteingles.es/SGFM/dctm/NO_RENDER02/201204/23/00104721733394___S1_600x600.jpg",
"001004721742023","Frigorífico combi AEG S53820CTX2 No Frost","AEG",,"789","A++","265","Acero inoxidable con tratamiento antihuellas","59.5","200","63","A++, altura 200 cm, acero inoxidable con tratamiento antihuellas.","Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201404/15/00104721742023____1__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201404/15/00104721742023____1__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201404/15/00104721742023____1__1200x1200.jpg"
"001004721743427","Frigorífico combi Liebherr CNPesf4033 No Frost","Liebherr",,"1129","A+++","233","Acero inoxidable","60","201.1","63.1","A+++, altura 201,1 cm, acero inoxidable.","Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201411/17/00104721743427____1__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201411/17/00104721743427____1__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201411/17/00104721743427____1__1200x1200.jpg"
"001004721417014","Frigorífico Side by Side Beko GNE60530DX con dispensador de agua","Beko",,"1479","A++","378","Inox antihuellas","84","182.5","74.5","Tecnología Anti Aging cuenta con 3 sistemas que mejoran la calidad y alargan el tiempo de conservación de los alimentos.","Frigoríficos Side by Side","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/13/00104721417014____1__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/13/00104721417014____2__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/13/00104721417014____3__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/13/00104721417014____1__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/13/00104721417014____2__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/13/00104721417014____3__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/13/00104721417014____1__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/13/00104721417014____2__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/13/00104721417014____3__1200x1200.jpg"
"001004721743666","Frigorífico combi Siemens KG36NXW33 NoFrost multiAirflow","Siemens",,"749","A++","234","Blanco","60","186","65","A++, altura 186 cm, blanco.","Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201503/10/00104721743666____1__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201503/10/00104721743666____2__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201503/10/00104721743666____1__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201503/10/00104721743666____2__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201503/10/00104721743666____1__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201503/10/00104721743666____2__1200x1200.jpg"
"001004721414896","Frigorífico Side by Side Balay 3FA4610B No Frost","Balay",,"1099","A+","354","Blanco","90.3","180","67.5","A+, altura 180 cm, blanco.","Frigoríficos Side by Side","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201407/21/00104721414896____2__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201407/21/00104721414896____3__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201407/21/00104721414896____2__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201407/21/00104721414896____3__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201407/21/00104721414896____2__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201407/21/00104721414896____3__1200x1200.jpg"
"001004721745844","Frigorífico combi Liebherr CNEF3515 No Frost","Liebherr","979","889","A++","221","Acero inoxidable","60","181.7","62.5","A++, altura 181,7 cm, acero inoxidable.","Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721745844____1__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721745844____2__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721745844____1__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721745844____2__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721745844____1__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721745844____2__1200x1200.jpg"
"001004721416651","Frigorífico Side by Side Samsung Food Show Case RH56J6918SL/EF con dispensador de agua y hielo","Samsung",,"1999","A++","376","Acabado inox","91.2","179.4","73.2","Frigorífico Side by Side Samsung Food Show Case con doble puerta en el frigorífico.","Frigoríficos Side by Side","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721416651____6__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721416651____7__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721416651____8__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721416651____9__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721416651____6__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721416651____7__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721416651____8__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721416651____9__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721416651____6__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721416651____7__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721416651____8__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721416651____9__1200x1200.jpg"
"001004721320465","Frigorífico de 2 puertas Indesit TIAA12V con bandejas de cristal","Indesit",,"439","A+",,"Blanco","60","175","65.5","A+, altura 175 cm, blanco.","Frigoríficos 2 puertas","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201205/14/00104721320465___P1_225x225.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201205/14/00104721320465___P1_600x600.jpg",
"001004721746156","Frigorífico combi Beko RCNE520E31ZX con tecnología NeoFrost","Beko",,"849","A++","330","Inox antihuellas","70","192","70","A++, altura 192 cm, inox antihuellas.","Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721746156____1__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721746156____2__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721746156____3__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721746156____1__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721746156____2__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721746156____3__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721746156____1__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721746156____2__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721746156____3__1200x1200.jpg"
"001004721610204","Frigorífico de 2 puertas Liebherr CTN3223 NoFrost","Liebherr",,"769","A++","216","Blanco","60","176.1","63","A++, altura 176,1 cm, blanco.","Frigoríficos 2 puertas","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201304/23/00104721610204____1__225x225.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201304/23/00104721610204____1__600x600.jpg",
"001004721323782","Frigorífico de 2 puertas Beko RDNE350K20W con tecnología NeoFrost","Beko",,"499","A+","241","Blanco","59.5","172","65","A+, altura 172 cm, blanco.","Frigoríficos 2 puertas","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201604/18/00104721323782____1__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201604/18/00104721323782____2__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201604/18/00104721323782____1__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201604/18/00104721323782____2__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201604/18/00104721323782____1__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201604/18/00104721323782____2__1200x1200.jpg"
"001004721745323","Frigorífico combi Smeg FAB32LAZN1 con apertura de puerta a la izquierda","Smeg",,"2349","A++","229","Azul","60","192.6","72","A++, altura 192,6 cm, azul.","Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201510/22/00104721745323____1__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201510/22/00104721745323____1__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201510/22/00104721745323____1__1200x1200.jpg"
"001004721711523","Frigorífico combi Liebherr CN3033 No Frost","Liebherr","789","739","A+","197","Blanco","55","180","62.8","A+, altura 180 cm, blanco.","Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201201/31/00104721711523___P1_225x225.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201201/31/00104721711523___P1_600x600.jpg",
"001004721745638","Frigorífico combi AEG S63420CTX2 No Frost","AEG",,"899","A++","226","Inox antihuellas","59.5","185","64.7","A++, altura 185 cm, inox antihuellas.","Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201604/26/00104721745638____1__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201604/26/00104721745638____1__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201604/26/00104721745638____1__1200x1200.jpg"
"001004721736868","Frigorífico combi Samsung RB31FERNDWW/EF No Frost Total","Samsung",,"579","A+",,"Blanco","59.5","185","64.7","A+, altura 185 cm, blanco.","Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201302/25/00104721736868___P1_225x225.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201302/25/00104721736868___P1_600x600.jpg",
"001004720350760","Frigorífico combi Balay 3KSB6805 con bandejas de cristal","Balay",,"835","A+++","247","Blanco","60","201","65","Consigue una mayor comodidad, facilidad de uso y mayor ahorro en tu hogar con la gama de frigoríficos Ecofresh que te ofrece prestaciones que alargan el periodo de frescura de tus alimentos, conservándolos en mejores condiciones durante más días.","Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201109/19/00104720350760___P1_225x225.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201109/19/00104720350760___P1_600x600.jpg",
"001004721221507","Frigorífico de 1 puerta AEG S73130KDX3 con función Coolmatic","AEG",,"1215","A+++","297","Inox antihuellas","59.5","180","62.3","A+++, altura 180 cm, inox antihuellas.","Frigoríficos 1 puerta","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201410/01/00104721221507____1__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201410/01/00104721221507____2__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201410/01/00104721221507____1__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201410/01/00104721221507____2__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201410/01/00104721221507____1__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201410/01/00104721221507____2__1200x1200.jpg"
"001004721608471","Frigorífico de 2 puertas Liebherr CTNES4753 No Frost","Liebherr",,"1469","A+","329","Acero inoxidable","75","186","63","A+, altura 186 cm, acero inoxidable.","Frigoríficos 2 puertas","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201201/26/00104721608471___P1_225x225.jpg://sgfm.elcorteingles.es/SGFM/dctm/NO_RENDER/201201/26/00104721608471___S1_600x600.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201201/26/00104721608471___P1_600x600.jpg://sgfm.elcorteingles.es/SGFM/dctm/NO_RENDER/201201/26/00104721608471___S1_600x600.jpg",
"001004721221085","Frigorífico mini Candy CCTOS542WH con congelador","Candy",,"299","A+","95","Blanco","55","85","58","A+, altura 85 cm, blanco.","Frigoríficos minis","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201406/18/00104721221085____1__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201406/18/00104721221085____2__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201406/18/00104721221085____1__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201406/18/00104721221085____2__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201406/18/00104721221085____1__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201406/18/00104721221085____2__1200x1200.jpg"
"001004721415109","Frigorífico Side by Side Samsung RS7528THCWW No Frost","Samsung",,"1149","A++","361","Blanco","91.2","178.9","75.4","A++, altura 178,9 cm, blanco.","Frigoríficos Side by Side","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201306/14/00104721415109____1__225x225.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201306/14/00104721415109____2__600x600.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201306/14/00104721415109____1__600x600.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201306/14/00104721415109____2__600x600.jpg",
"001004721222158","Frigorífico de 1 puerta Liebherr KBEF4310 con BioFresh","Liebherr",,"1199","A+++",,"Acero inoxidable","60","185","66.5","A+++, altura 185 cm, acero inoxidable.","Frigoríficos 1 puerta","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721222158____1__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721222158____2__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721222158____1__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721222158____2__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721222158____1__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721222158____2__1200x1200.jpg"
"001004721417006","Frigorífico Side by Side Beko GNE60521X con tecnología Anti Aging","Beko",,"1129","A+","387","Inox antihuellas","84","182.5","74.5","La tecnología Anti Aging cuenta con 3 sistemas que mejoran la calidad y el tiempo de conservación de los alimentos.","Frigoríficos Side by Side","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/13/00104721417006____1__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/13/00104721417006____2__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/13/00104721417006____1__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/13/00104721417006____2__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/13/00104721417006____1__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/13/00104721417006____2__1200x1200.jpg"
"001004721745331","Frigorífico combi Siemens KG39NVI31 No Frost multiAirflow","Siemens",,"725","A++","268","Acero antihuellas","60","201","65","A++, altura 201 cm, acero antihuellas.","Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/16/00104721745331____1__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/16/00104721745331____2__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/16/00104721745331____3__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/16/00104721745331____1__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/16/00104721745331____2__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/16/00104721745331____3__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/16/00104721745331____1__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/16/00104721745331____2__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/16/00104721745331____3__1200x1200.jpg"
"001004721739169","Frigorífico combi LG GBB539SWQPB Total No Frost","LG",,"649","A++",,"Blanco","59.5","190","68.6","A++, altura 190 cm, blanco.","Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201505/25/00104721739169____4__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201409/17/00104721739169____2__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201505/25/00104721739169____4__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201409/17/00104721739169____2__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201505/25/00104721739169____4__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201409/17/00104721739169____2__1200x1200.jpg"
"001004721414128","Frigorífico Side by Side Samsung RS61681GDSR con dispensador de agua y hielo","Samsung",,"1999","A++","403","Acero antihuellas","90.8","178.9","71.8","A++, altura 178,90 cm, acero antihuellas.","Frigoríficos Side by Side","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201206/06/00104721414128___P1_225x225.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201206/06/00104721414128___P1_600x600.jpg",
"001004721412775","Frigorífico Side by Side Siemens KA62DV71 con dispensador de agua y hielo","Siemens",,"2089","A+","385","Acero inoxidable con tratamiento antihuellas","91","176","73","Frigorífico americano coolDuo noFrost con dispensador de agua y hielo.","Frigoríficos Side by Side","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201304/25/00104721412775____1__225x225.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201304/25/00104721412775____2__600x600.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201304/25/00104721412775____1__600x600.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201304/25/00104721412775____2__600x600.jpg",
"001004721733378","Frigorífico combi Bosch KGN36AI22 No Frost","Bosch",,"1015","A+","223","Acero antihuellas","60","185","60","A+, altura 185 cm, acero antihuellas.","Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201211/19/00104721733378___P1_225x225.jpg://sgfm.elcorteingles.es/SGFM/dctm/NO_RENDER02/201211/19/00104721733378___S1_600x600.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201211/19/00104721733378___P1_600x600.jpg://sgfm.elcorteingles.es/SGFM/dctm/NO_RENDER02/201211/19/00104721733378___S1_600x600.jpg",
"001004721734178","Frigorífico combi Balay 3KR7707B con tecnología Óptima No-Frost","Balay",,"905","A+","264","Blanco","70","185","60","A+, altura 185 cm, blanco.","Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201205/18/00104721734178___P1_225x225.jpg://sgfm.elcorteingles.es/SGFM/dctm/NO_RENDER02/201205/18/00104721734178___S1_600x600.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201205/18/00104721734178___P1_600x600.jpg://sgfm.elcorteingles.es/SGFM/dctm/NO_RENDER02/201205/18/00104721734178___S1_600x600.jpg",
"001004721746263","Frigorífico combi LG GBB60NSFFS Total No Frost","LG",,"929","A+++",,"Acero antihuellas","59.5","201","65","A+++, altura 201 cm, acero antihuellas.","Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/27/00104721746263____1__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/27/00104721746263____2__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/27/00104721746263____1__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/27/00104721746263____2__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/27/00104721746263____1__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/27/00104721746263____2__1200x1200.jpg"
"001004721739573","Frigorífico combi Haier C2FE735CRJ No Frost","Haier","1099","999","A++",,"Rojo","59.5","190.5","67.2","A++, altura 190,5 cm, rojo.","Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201310/29/00104721739573____1__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201310/29/00104721739573____2__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201310/29/00104721739573____1__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201310/29/00104721739573____2__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201310/29/00104721739573____1__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201310/29/00104721739573____2__1200x1200.jpg"
"001004721219501","Frigorífico de 1 puerta Bosch KSV36AW41 con bandejas de cristal","Bosch",,"1119","A+++",,"Blanco","60","186","65","A+++, altura 186 cm, blanco.","Frigoríficos 1 puerta","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201303/20/00104721219501____1__225x225.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201303/20/00104721219501____1__600x600.jpg",
