"001004721610071","Frigorífico de 2 puertas Beko DN150220 No Frost","Beko","725","599.14","/electrodomesticos/A7200465-frigorifico-de-2-puertas-beko-dn150220-no-frost/","Dos puertas","A+","355 litros","Blanco","70 x 191,5 x 67 cm","A+, altura 191,5 cm, blanco.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos 2 puertas","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201409/25/00104721610071____1__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201409/25/00104721610071____1__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201409/25/00104721610071____1__1200x1200.jpg"
"001004721212597","Frigorífico de 1 puerta Liebherr SK4210","Liebherr","1029","850.37","/electrodomesticos/A193232-frigorifico-de-1-puerta-liebherr-sk4210/","Una puerta","A+","391 litros","Blanco","60,5 x 185,2 x 63 cm","A+, altura 185,20 cm, blanco.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos 1 puerta","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201201/26/00104721212597___P1_225x225.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201201/26/00104721212597___P1_600x600.jpg",
"001004721315788","Frigorífico de 2 puertas Zanussi ZRT630W con sistema Tropic System","Zanussi","479","395.85","/electrodomesticos/A197037-frigorifico-de-2-puertas-zanussi-zrt630w-con-sistema-tropic-system/","Dos puertas","A",,"Blanco","60 x 156 x 64,5 cm","A, altura 156 cm, blanco.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos 2 puertas","//sgfm.elcorteingles.es/SGFM/15/78/8/04721315788/04721315788000l01011.jpg","//sgfm.elcorteingles.es/SGFM/15/78/8/04721315788/04721315788000g01011.jpg",
"001004721724914","Frigorífico combi LG GB5133TICW Total No Frost","LG","849","701.61","/electrodomesticos/A707110-frigorifico-combi-lg-gb5133ticw-total-no-frost/","Combi","A (10% menos)",,"Acabado Titanium antihuellas","59,5 x 189,6 x 65,6 cm",,"Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/24/91/4/04721724914/04721724914000l01011.jpg","//sgfm.elcorteingles.es/SGFM/24/91/4/04721724914/04721724914000g01011.jpg",
"001004721742841","Frigorífico de 1 puerta Teka TS3 370 con frío homogéneo","Teka","595","491.71","/electrodomesticos/A12799831-frigorifico-de-1-puerta-teka-ts3-370-con-frio-homogeneo/","Una puerta","A+",,"Blanco","59,5 x 171,4 x 60 cm","A+, altura 171,40 cm, blanco.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos 1 puerta","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201407/18/00104721742841____1__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201407/18/00104721742841____1__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201407/18/00104721742841____1__1200x1200.jpg"
"001004721724120","Frigorífico combi Smeg FA800PO No Frost con apertura a la derecha","Smeg","2265","1871.8","/electrodomesticos/A667194-frigorifico-combi-smeg-fa800po-no-frost-con-apertura-a-la-derecha/","Combi","A+","264 litros","Crema","70 x 190 x 66,5 cm",,"Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201202/20/00104721724120___P1_225x225.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201202/20/00104721724120___P1_600x600.jpg",
"001004721740316","Frigorífico combi Smeg CF33X2PNF No Frost","Smeg","999","825.57","/electrodomesticos/A11753669-frigorifico-combi-smeg-cf33x2pnf-no-frost/","Combi","A++","197 litros","Inox antihuellas","59,5 x 185 x 60 cm","A++, altura 185 cm, inox antihuellas.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201412/29/00104721740316____1__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201412/29/00104721740316____1__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201412/29/00104721740316____1__1200x1200.jpg"
"001004720404831","Vinoteca Hoover HWC 2536DL con capacidad para 71 botellas","Hoover","749","618.97","/electrodomesticos/A196774-vinoteca-hoover-hwc-2536dl-con-capacidad-para-71-botellas/",,,,,,,"Electrodomésticos:Frigoríficos y Congeladores:Vinotecas","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201112/26/00104720404831___P1_225x225.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201112/26/00104720404831___P1_600x600.jpg",
"001004720350968","Frigorífico combi Balay 3KSP5660 con Extraventilation System","Balay","795","656.99","/electrodomesticos/A8801527-frigorifico-combi-balay-3ksp5660-con-extraventilation-system/","Combi","A++",,"Acero inoxidable con tratamiento antihuellas","60 x 186 x 65 cm","Consigue una mayor comodidad, facilidad de uso y mayor ahorro en tu hogar con la gama de frigoríficos Ecofresh que te ofrece prestaciones que alargan el periodo de frescura de tus alimentos, conservándolos en mejores condiciones durante más días.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201304/17/00104720350968____3__225x225.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201304/17/00104720350968____4__600x600.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201304/17/00104720350968____3__600x600.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201304/17/00104720350968____4__600x600.jpg",
"001004721417055","Frigorífico Side by Side Saivod SBS536DI con dispensador de agua y hielo","Saivod","899","742.93","/electrodomesticos/A17651138-frigorifico-side-by-side-saivod-sbs536di-con-dispensador-de-agua-y-hielo/","Side by Side","A+","341 litros","Inox","89,5 x 178,8 x 74,5 cm","A+, altura 178,8 cm, inox.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos Side by Side","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201601/08/00104721417055____1__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201601/08/00104721417055____2__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201601/08/00104721417055____1__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201601/08/00104721417055____2__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201601/08/00104721417055____1__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201601/08/00104721417055____2__1200x1200.jpg"
"001004721737197","Frigorífico combi Liebherr CNPESF4613 NoFrost","Liebherr","1569","1296.62","/electrodomesticos/A8614930-frigorifico-combi-liebherr-cnpesf4613-nofrost/","Combi","A++","338 litros","Acero inoxidable","75 x 186 x 63 cm","A++, altura 186 cm, acero inoxidable.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201304/23/00104721737197____1__225x225.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201304/23/00104721737197____1__600x600.jpg",
"001004721739169","Frigorífico combi LG GBB539SWQPB Total No Frost","LG","649","536.33","/electrodomesticos/A10079789-frigorifico-combi-lg-gbb539swqpb-total-no-frost/","Combi","A++",,"Blanco","59,5 x 190 x 68,6 cm","A++, altura 190 cm, blanco.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201505/25/00104721739169____4__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201409/17/00104721739169____2__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201505/25/00104721739169____4__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201409/17/00104721739169____2__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201505/25/00104721739169____4__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201409/17/00104721739169____2__1200x1200.jpg"
"001004720119181","Congelador vertical Bosch GSN36VW30 No Frost","Bosch","899","742.93","/electrodomesticos/A5707728-congelador-vertical-bosch-gsn36vw30-no-frost/",,"A++",,"Blanco",,"A++, altura 186 cm, blanco.","Electrodomésticos:Frigoríficos y Congeladores:Congeladores","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201204/23/00104720119181___P1_225x225.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201204/23/00104720119181___P1_600x600.jpg",
"001004721408856","Frigorífico Side by Side Liebherr SBSes 7353 con IceMaker","Liebherr","4448","3675.83","/electrodomesticos/A197112-frigorifico-side-by-side-liebherr-sbses-7353-con-icemaker/","Side by Side","A+","548 litros","Acero inoxidable","121 x 185,2 x 63 cm","A+, altura 185,2 cm, acero inoxidable.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos Side by Side","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201201/26/00104721408856___P1_225x225.jpg://sgfm.elcorteingles.es/SGFM/dctm/NO_RENDER/201201/26/00104721408856___S1_600x600.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201201/26/00104721408856___P1_600x600.jpg://sgfm.elcorteingles.es/SGFM/dctm/NO_RENDER/201201/26/00104721408856___S1_600x600.jpg",
"001004721010223","Congelador horizontal Liebherr GT 3056 con capacidad de 284 litros","Liebherr","660","545.42","/electrodomesticos/A2683987-congelador-horizontal-liebherr-gt-3056-con-capacidad-de-284-litros/",,"A++",,"Blanco",,"A++, ancho 99,9 cm, blanco.","Electrodomésticos:Frigoríficos y Congeladores:Congeladores","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201201/26/00104721010223___P1_225x225.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201201/26/00104721010223___P1_600x600.jpg",
"001004721733212","Frigorífico combi Siemens KG36NAI22 No Frost","Siemens","805","665.25","/electrodomesticos/A5692804-frigorifico-combi-siemens-kg36nai22-no-frost/","Combi","A+","223 litros","Acero antihuellas","60 x 185 x 69 cm","Frigorífico combinado noFrost con cajón hydroFresh para prolongar la frescura de verduras y frutas. Electrónica touchControl digital en la puerta.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201204/23/00104721733212___P1_225x225.jpg://sgfm.elcorteingles.es/SGFM/dctm/NO_RENDER02/201204/23/00104721733212___S1_600x600.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201204/23/00104721733212___P1_600x600.jpg://sgfm.elcorteingles.es/SGFM/dctm/NO_RENDER02/201204/23/00104721733212___S1_600x600.jpg",
"001004721416701","Frigorífico Side by Side Liebherr SBSESF7232 No Frost","Liebherr","1899","1569.33","/electrodomesticos/A14977420-frigorifico-side-by-side-liebherr-sbsesf7232-no-frost/",,,,,,"Conjunto Side by Side compuesto por: Frigorífico Liebherr, modelo SKESF4230, Congelador Liebherr, modelo SGNESF3033 y Junta de unión.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos Side by Side","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721416701____5__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721416701____6__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721416701____5__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721416701____6__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721416701____5__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721416701____6__1200x1200.jpg"
"001004721012468","Congelador horizontal Zanussi ZFC31400WA con capacidad de 300 litros","Zanussi","545","450.39","/electrodomesticos/A10190718-congelador-horizontal-zanussi-zfc31400wa-con-capacidad-de-300-litros/",,"A+",,"Blanco",,"A+, ancho 105 cm, blanco.","Electrodomésticos:Frigoríficos y Congeladores:Congeladores","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201408/13/00104721012468____1__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201408/13/00104721012468____1__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201408/13/00104721012468____1__1200x1200.jpg"
"001004721745869","Frigorífico combi Liebherr CBNP4858 No Frost","Liebherr","1999","1651.97","/electrodomesticos/A18589678-frigorifico-combi-liebherr-cbnp4858-no-frost/","Combi","A+++","243 litros","Blanco","60 x 201 x 66,5 cm","Capacidad compartimento BioFresh: 97 litros.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721745869____1__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721745869____2__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721745869____1__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721745869____2__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721745869____1__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721745869____2__1200x1200.jpg"
"001004720115643","Frigorífico de 1 puerta Zanussi ZRA940VX con Tropic System","Zanussi","699","577.65","/electrodomesticos/A196598-frigorifico-de-1-puerta-zanussi-zra940vx-con-tropic-system/","Una puerta","A+","378 litros","Inox antihuellas","60 x 180 x 65 cm","A+, altura 180 cm, inox antihuellas.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos 1 puerta","//sgfm.elcorteingles.es/SGFM/15/64/3/04720115643/04720115643000l01011.jpg","//sgfm.elcorteingles.es/SGFM/15/64/3/04720115643/04720115643000g01011.jpg",
"001004721608372","Frigorífico de 2 puertas Siemens KD32NX74 No Frost","Siemens","929","767.73","/electrodomesticos/A197368-frigorifico-de-2-puertas-siemens-kd32nx74-no-frost/","Dos puertas","A+","246 litros","Acero inoxidable con tratamiento antihuellas","60 x 185 x 65 cm","A+, altura 185 cm, acero inoxidable con tratamiento antihuellas.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos 2 puertas","//sgfm.elcorteingles.es/SGFM/08/37/2/04721608372/04721608372000l01011.jpg","//sgfm.elcorteingles.es/SGFM/08/37/2/04721608372/04721608372000g01011.jpg",
"001004721745547","Frigorífico combi Whirlpool BSNF 9151 OX No Frost","Whirlpool","669","552.86","/electrodomesticos/A18509968-frigorifico-combi-whirlpool-bsnf-9151-ox-no-frost/","Combi","A+","252 litros","Inox","59,5 x 201,1 x 66,3 cm","A+, altura 201,1 cm, inox.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201604/01/00104721745547____1__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201604/01/00104721745547____2__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201604/01/00104721745547____1__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201604/01/00104721745547____2__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201604/01/00104721745547____1__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201604/01/00104721745547____2__1200x1200.jpg"
"001004721213520","Frigorífico de 1 puerta Liebherr SKBes 4210 con BioFresh","Liebherr","2019","1668.5","/electrodomesticos/A196963-frigorifico-de-1-puerta-liebherr-skbes-4210-con-biofresh/","Una puerta","A+","364 litros","Acero inoxidable","60 x 185,2 x 63 cm","A+, altura 185,20 cm, acero inoxidable.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos 1 puerta","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201201/26/00104721213520___P1_225x225.jpg://sgfm.elcorteingles.es/SGFM/dctm/NO_RENDER/201201/26/00104721213520___S1_600x600.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201201/26/00104721213520___P1_600x600.jpg://sgfm.elcorteingles.es/SGFM/dctm/NO_RENDER/201201/26/00104721213520___S1_600x600.jpg",
"001004720352907","Frigorífico combi SMEG FAB32RAZN1 con apertura de puerta a la derecha","Smeg","2390","1975.1","/electrodomesticos/A11765743-frigorifico-combi-smeg-fab32razn1-con-apertura-de-puerta-a-la-derecha/","Combi","A++","229 litros","Azul","60 x 192,6 x 72 cm",,"Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201405/07/00104720352907____1__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201405/07/00104720352907____1__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201405/07/00104720352907____1__1200x1200.jpg"
"001004721736868","Frigorífico combi Samsung RB31FERNDWW/EF No Frost Total","Samsung","579","478.49","/electrodomesticos/A8355268-frigorifico-combi-samsung-rb31ferndwwef-no-frost-total/","Combi","A+",,"Blanco","59,5 x 185 x 64,7 cm","A+, altura 185 cm, blanco.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201302/25/00104721736868___P1_225x225.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201302/25/00104721736868___P1_600x600.jpg",
"001004721745976","Frigorífico combi Liebherr CNEF4815 No Frost","Liebherr","1299","1073.49","/electrodomesticos/A18589722-frigorifico-combi-liebherr-cnef4815-no-frost/","Combi","A+++","260 litros","Acero inoxidable","60 x 201 x 66,5 cm","A+++, altura 201 cm, acero inoxidable.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201604/13/00104721745976____2__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201604/13/00104721745976____2__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201604/13/00104721745976____2__1200x1200.jpg"
"001004721741157","Frigorífico combi Siemens KG39NXW32 No Frost","Siemens","829","685.09","/electrodomesticos/A12028064-frigorifico-combi-siemens-kg39nxw32-no-frost/","Combi","A++","269 litros","Blanco","60 x 201 x 65 cm","A++, altura 201 cm, blanco.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201404/07/00104721741157____1__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201404/07/00104721741157____1__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201404/07/00104721741157____1__1200x1200.jpg"
"001004721221747","Frigorífico mini Liebherr TP1724 con recinto congelador","Liebherr","479","395.85","/electrodomesticos/A14977365-frigorifico-mini-liebherr-tp1724-con-recinto-congelador/","Mini","A+++","125 litros","Blanco","60,1 x 85 x 62,8 cm","A+++, altura 85 cm, blanco.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos minis","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721221747____3__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721221747____3__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/23/00104721221747____3__1200x1200.jpg"
"001004721218917","Frigorífico mini Electrolux EUT1040AOW No Frost","Electrolux","415","342.96","/electrodomesticos/A6526811-frigorifico-mini-electrolux-eut1040aow-no-frost/","Mini","A+",,"Blanco","59,5 x 85 x 63,5 cm","Sistema FrostFree: olvídate de descongelar. Función Super Freezing para una congelación rápida.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos minis","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201303/26/00104721218917____1__225x225.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201303/26/00104721218917____1__600x600.jpg",
"001004720113895","Congelador vertical Liebherr GN2323 No Frost","Liebherr","869","718.14","/electrodomesticos/A196547-congelador-vertical-liebherr-gn2323-no-frost/",,"A+",,"Blanco",,"A+, altura 144,7 cm, blanco.","Electrodomésticos:Frigoríficos y Congeladores:Congeladores","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201201/26/00104720113895___P1_225x225.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES/201201/26/00104720113895___P1_600x600.jpg",
"001004721414128","Frigorífico Side by Side Samsung RS61681GDSR con dispensador de agua y hielo","Samsung","1999","1651.97","/electrodomesticos/A6497795-frigorifico-side-by-side-samsung-rs61681gdsr-con-dispensador-de-agua-y-hielo/","Side by Side","A++","403 litros","Acero antihuellas","90,8 x 178,9 x 71,8 cm","A++, altura 178,90 cm, acero antihuellas.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos Side by Side","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201206/06/00104721414128___P1_225x225.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201206/06/00104721414128___P1_600x600.jpg",
"001004721217885","Frigorífico mini Liebherr TPesf1710 con desescarche automático","Liebherr","799","660.29","/electrodomesticos/A5649994-frigorifico-mini-liebherr-tpesf1710-con-desescarche-automatico/","Mini","A++","147 litros","Acero inoxidable","60,1 x 85 x 60,8 cm","A++, altura 85 cm, acero inoxidable.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos minis","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201302/18/00104721217885___P1_225x225.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201302/18/00104721217885___P1_600x600.jpg",
"001004721739896","Frigorífico combi Franke FCB 4001 NFSXS No Frost en cristal negro","Franke","1669","1379.26","/electrodomesticos/A10551067-frigorifico-combi-franke-fcb-4001-nfsxs-no-frost-en-cristal-negro/","Combi","A+","268 litros","Cristal negro","59,5 x 200 x 65,1 cm","A+, altura 200 cm, cristal negro.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201312/10/00104721739896____1__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201312/10/00104721739896____1__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA01/201312/10/00104721739896____1__1200x1200.jpg"
"001004721733683","Frigorífico combi Balay 3KFB7611 con Tecnología Óptima No-Frost","Balay","535","442.12","/electrodomesticos/A5777406-frigorifico-combi-balay-3kfb7611-con-tecnologia-optima-no-frost/","Combi","A+","221 litros","Blanco","60 x 185 x 60 cm","A+, altura 186 cm, blanco.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201203/21/00104721733683___P1_225x225.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201203/21/00104721733683___P1_600x600.jpg",
"001004721323659","Frigorífico de 2 puertas Indesit RAA29NX con bandejas de cristal","Indesit","405","334.69","/electrodomesticos/A15440503-frigorifico-de-2-puertas-indesit-raa29nx-con-bandejas-de-cristal/","Dos puertas","A+",,"Inox","55 x 143 x 58 cm","A+, altura 143 cm, inox.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos 2 puertas","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201506/02/00104721323659____1__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201506/02/00104721323659____1__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201506/02/00104721323659____1__1200x1200.jpg"
"001004720500679","Fabricador de cubitos Liebherr FCC40A con depósito de 16 Kg","Liebherr","1909","1577.6","/electrodomesticos/A13950171-fabricador-de-cubitos-liebherr-fcc40a-con-deposito-de-16-kg/",,,,,,"Fabricador automático de cubitos de hielo - sistema spray.","Electrodomésticos:Frigoríficos y Congeladores:Fabricador de cubitos","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201412/09/00104720500679____1__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201412/09/00104720500679____1__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201412/09/00104720500679____1__1200x1200.jpg"
"001004721416867","Frigorífico Side by Side Smeg SBS8004PO con dispensador de agua y hielo","Smeg","4490","3710.54","/electrodomesticos/A15385125-frigorifico-side-by-side-smeg-sbs8004po-con-dispensador-de-agua-y-hielo/","Side by Side","A+","368 litros","Crema","91 x 184 x 69 cm","A+, altura 184 cm, crema.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos Side by Side","//sgfm.elcorteingles.es/SGFM/dctm/CONTENIDOS/201601/21/00104721416867____1__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/CONTENIDOS/201601/21/00104721416867____2__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/CONTENIDOS/201601/21/00104721416867____1__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/CONTENIDOS/201601/21/00104721416867____2__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/CONTENIDOS/201601/21/00104721416867____1__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/CONTENIDOS/201601/21/00104721416867____2__1200x1200.jpg"
"001004721746057","Frigorífico combi Liebherr CBNBS4815 No Frost","Liebherr","1639","1354.47","/electrodomesticos/A18589754-frigorifico-combi-liebherr-cbnbs4815-no-frost/","Combi","A+++","242 litros","Acero negro","60 x 201 x 66,5 cm","A+++, altura 201 cm, acero negro.","Electrodomésticos:Frigoríficos y Congeladores:Frigoríficos combi","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721746057____1__210x210.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721746057____2__210x210.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721746057____1__640x640.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721746057____2__640x640.jpg","//sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721746057____1__1200x1200.jpg://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00104721746057____2__1200x1200.jpg"
"001004720407107","Vinoteca Liebherr WTR4211 con capacidad para 200 botellas","Liebherr","1279","1056.97","/electrodomesticos/A5649899-vinoteca-liebherr-wtr4211-con-capacidad-para-200-botellas/",,"A",,,,,"Electrodomésticos:Frigoríficos y Congeladores:Vinotecas","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201302/18/00104720407107___P1_225x225.jpg","//sgfm.elcorteingles.es/SGFM/dctm/IMAGENES02/201302/18/00104720407107___P1_600x600.jpg",
